DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
6/20/2014,568.45,571.76,560.78,560.78,123450
6/23/2014,561.97,567.71,561.97,565.92,62540
6/24/2014,565.47,570.37,565.12,569.74,67580
6/25/2014,570.33,574.62,569.27,572.27,96490
6/26/2014,572.23,578.29,570.33,576.4,123940
6/27/2014,576.29,580.75,575.1,578.82,74420
6/30/2014,578.28,582.26,577.76,578.13,76500
7/1/2014,578.93,582.16,577.3,578.07,104400
7/2/2014,578.9,581.89,576.88,578.8,109100
7/3/2014,581.24,585.02,580.55,585.02,131460
7/4/2014,585.66,591.38,585.66,589.35,132760
7/7/2014,592.23,594.84,589.61,590.69,127750
7/8/2014,591.63,593.4,588.54,591.47,96630
7/9/2014,591.82,593.42,590.46,591.6,109820
7/10/2014,591.21,591.35,581.49,584.88,152830
7/11/2014,584.29,586.57,580.54,582.77,78300
7/14/2014,583.55,586.23,581.99,586.23,68060
7/15/2014,587.92,590.09,587.68,589.31,137430
7/16/2014,594.13,594.29,589.68,589.68,138140
7/17/2014,588.99,591.42,586.07,590.37,96550
7/18/2014,590.9,596.26,589.33,596.26,144370
7/21/2014,598.11,604.64,596.96,601.04,111560
7/22/2014,599.3,600.93,594.85,597.98,103900
7/23/2014,599.56,599.56,594.1,597.5,65420
7/24/2014,597.03,602.49,597.03,602.06,87860
7/25/2014,603.54,605.78,600.14,600.14,99970
7/28/2014,599.13,599.35,587.78,589.45,111540
7/29/2014,590.57,592.24,585.75,592.24,62280
7/30/2014,591.15,593.58,588.53,589.33,81070
7/31/2014,589.35,596.11,587.68,596.07,64620
8/1/2014,594.66,596.8,592.38,593.9,65130
8/4/2014,592.04,600.52,592.04,599.04,71640
8/5/2014,600.46,607.73,599.1,607.73,86630
8/6/2014,607.95,610.88,605.63,606.7,94020
8/7/2014,603.94,608.42,603.13,607.62,91130
8/8/2014,607.18,610.09,604.08,605.43,108880
8/11/2014,602.78,607.16,600.48,602.13,87720
8/12/2014,600.52,604.89,598.71,601.78,83000
8/13/2014,601.03,604.51,599.64,602.76,95740
8/14/2014,605.03,607.84,604.08,605.25,112030
8/15/2014,605.25,608.46,603.24,604.24,105900
8/18/2014,605.42,607.79,603.33,605.08,139410
8/19/2014,607.27,609.04,603.61,604.64,134150
8/20/2014,604.3,608.72,602.81,606.7,107830
8/21/2014,608.91,616.96,608.58,612.94,151000
8/22/2014,614.51,622.97,614.51,620.14,163550
8/25/2014,622.71,629.58,622.16,625.88,182020
8/26/2014,627.13,631.17,625.1,629.06,135430
8/27/2014,630.84,632.25,624.68,628.77,157140
8/28/2014,627.41,635.94,626.32,632.03,164370
8/29/2014,634.91,640.19,631.11,636.65,189880
9/3/2014,640.69,644.56,638.95,640.75,204660
9/4/2014,638.6,642.88,636.56,640.22,163380
9/5/2014,640.63,641.96,638.55,638.65,161910
9/8/2014,641.88,642.72,639.19,639.85,182230
9/9/2014,640.5,641.2,622.76,626.92,280300
9/10/2014,625.59,630.03,618.54,628.8,141620
9/11/2014,629.77,633.6,626.26,628.99,129420
9/12/2014,631.31,632.91,627.42,632.5,144090
9/15/2014,633.86,636.65,630.34,630.34,212380
9/16/2014,628.96,631.59,623.66,627.66,180900
9/17/2014,630.48,632.22,625.66,625.66,189810
9/18/2014,625.95,627.29,615.8,615.8,179600
9/19/2014,615.86,619.8,612.4,613.29,218230
9/22/2014,617.71,621.36,611.93,611.93,143310
9/23/2014,611.75,615.99,610.39,610.39,144390
9/24/2014,609.51,611.61,603.59,603.59,132700
9/25/2014,604.31,605.5,594.28,605.1,135770
9/26/2014,608.8,610.15,604.98,604.98,143920
9/29/2014,605.03,605.03,599.78,599.78,127430
9/30/2014,597.11,601.54,594,598.8,153790
10/1/2014,603.5,611.74,603.44,609.27,183010
10/2/2014,612.43,614.8,607.57,612.66,180220
10/3/2014,613.38,615.42,610.55,611.55,190320
10/6/2014,612.11,616.13,611.77,614.42,168960
10/7/2014,614.16,617.01,612.94,614.08,194670
10/8/2014,615.04,618.37,611.98,617.26,175390
10/9/2014,622.25,626.9,622.25,624.34,163350
10/10/2014,623.85,627.49,617.72,617.72,150440
10/13/2014,615.77,618.29,608.27,614.22,119910
10/14/2014,614.22,616.71,605.79,605.79,115310
